Sentence #,Word,Tag
Sentence: 5296," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5296,and former police generals ,O
Sentence: 5296," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5296,and ,O
Sentence: 5296," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5297," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5297,submissions last week to the commission ,O
Sentence: 5297," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5297,leader and former president ,O
Sentence: 5297," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5297,said he had received no co-operation from ,O
Sentence: 5297," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5297,in compiling his party 's report ,O
Sentence: 5298,"Since it began work in April the commission has been hearing harrowing tales from the victims of apartheid-era abuses , by both the white minority regime and its opponents ",O
Sentence: 5299,"It also wants to hear from those who committed the abuses , to whom it can offer amnesty in return for frankness ",O
Sentence: 5300,Hopes that reformed perpetrators would come forward voluntarily have faded but the commission has the legal power to force them to appear ,O
Sentence: 5301,Allen declined to give say who would be subpoenaed ,O
Sentence: 5302,"At the moment we have a preliminary list of less than 10 people , but this is just the beginning , he said ",O
Sentence: 5303,The commission was set up last year to probe 30 years of human-rights violations during the apartheid era ,O
Sentence: 5304,It is chaired by ,O
Sentence: 5304," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5304,"winner , retired Archbishop ",O
Sentence: 5304," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5305," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5305,said the commission could announce the names of subpoenaed persons on Monday next week ,O
Sentence: 5306,-DOCSTART- ,O
Sentence: 5306," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5306,AIRPLANE LANDS IN ,O
Sentence: 5306," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5306,ON BOMB THREAT ,O
Sentence: 5307,SOFIA 1996-08-28 A ,O
Sentence: 5307," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5307,airliner on flight from ,O
Sentence: 5307," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5307,to ,O
Sentence: 5307," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5307,on Wednesday landed in emergency at ,O
Sentence: 5307," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5307,"airport after receiving a bomb threat , said an airport official ",O
Sentence: 5308,The plane landed at ,O
Sentence: 5308," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5308,airport at 1503 ( 1203 ,O
Sentence: 5308," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5308,") after receiving a signal that there is an explosive on board , the official , who declined to be named told ",O
Sentence: 5308," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5309," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5309,"plane , surrounded by 11 fire-engines , is being checked for explosives at the moment ",O
Sentence: 5310,"Nothing has been found so far , added the official ",O
Sentence: 5311,In March a ,O
Sentence: 5311," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5311,airliner hijacked while on a flight from northern ,O
Sentence: 5311," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5311,to ,O
Sentence: 5311," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5311,landed in ,O
Sentence: 5311," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5311,airport to refuel before landing in ,O
Sentence: 5311," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5311,", where the hijacker was arrested ",O
Sentence: 5312,-DOCSTART- ,O
Sentence: 5312," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5312," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5312,"well tests 1,100 bbl / day ",O
Sentence: 5313,FORT ,O
Sentence: 5313," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5313,", ",O
Sentence: 5313," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5313,1996-08-28 ,O
Sentence: 5313," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5313,said Wednesday an exploratory well in ,O
Sentence: 5313," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5313,'s ,O
Sentence: 5313," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5313,"area tested in excess of 1,100 barrels daily and will begin production immediately ",O
Sentence: 5314,The company said the 90 percent owned ,O
Sentence: 5314," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5314,logged 28 feet of productive ,O
Sentence: 5314," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5314,"at 5,350 feet ",O
Sentence: 5315,"Reserve estimates from this well are at 250,000 gross barrels of oil ",O
Sentence: 5316,The ,O
Sentence: 5316," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5316,well is one of the prospects developed by ,O
Sentence: 5316," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5316,through its early 1996 purchase of ,O
Sentence: 5316," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5316,", the company said ",O
Sentence: 5317,"It said another , the ",O
Sentence: 5317," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5317,", has logged 128 feet of productive ",O
Sentence: 5317," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5317,"at 5,400 feet and is flowing water free at the rate of 590 barrels of oil per day on a 15 / 64ths-inch choke ",O
Sentence: 5318,Arch owns a 16 percent working interest in this well with most of the rest held by the privately owned operator ,O
Sentence: 5319,Arch said full production has begun and initial estimates of gross reserves attributable to this well range up to one million barrels of oil ,O
Sentence: 5320,"A third well drilled in this area , the ",O
Sentence: 5320," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5320,", encountered the ",O
Sentence: 5320," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5320,but tested wet ,O
Sentence: 5321,At the company 's ,O
Sentence: 5321," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5321,"prospect , the ",O
Sentence: 5321," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5321,", has reached total depth in the ",O
Sentence: 5321," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5321,"at approximately 3,800 feet and has been abandoned , ",O
Sentence: 5321," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5321,said ,O
Sentence: 5322,"It said this acreage earning well brought an interest in an additional 5,120 acres , building the company 's gross land position in this area to 8,320 acres ",O
Sentence: 5323,At the ,O
Sentence: 5323," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5323,"prospect , the ",O
Sentence: 5323," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5323,"has reached total depth of 11,500 and has logged 278 feet of ",O
Sentence: 5323," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5324," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5324,"has begun and results will be announced within the next several days , ",O
Sentence: 5324," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5324,said ,O
Sentence: 5325,"Including the costs of the two abandoned wells , the company said , these first prospects have added to reserves at a finding cost of about ",O
Sentence: 5325," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5325,$ 2 per barrel of oil equivalent ,O
Sentence: 5326,-- ,O
Sentence: 5326," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5326,212-859-1710 ,O
Sentence: 5327,-DOCSTART- ,O
Sentence: 5327," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5327,judge orders ,O
Sentence: 5327," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5327,", ",O
Sentence: 5327," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5327,officials deposed ,O
Sentence: 5328,Leslie ,O
Sentence: 5328," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5328," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5328,"1996-08-28 In order to help him decide whether he should hear the case , a ",O
Sentence: 5328," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5328,judge Wednesday ordered the legal counsels of ,O
Sentence: 5328," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5328,and ,O
Sentence: 5328," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5328,", a subsidiary of ",O
Sentence: 5328," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5328,", deposed ",O
Sentence: 5329,The tempest beyond the test tube involves allegations that the ,O
Sentence: 5329," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5329,violated the ,O
Sentence: 5329," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5329,by allowing ,O
Sentence: 5329," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5329,the right to sell its multiple sclerosis drug ,O
Sentence: 5329," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5330," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5330,also charges that ,O
Sentence: 5330," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5330,"is so similar to its MS drug , ",O
Sentence: 5330," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5330,", that it is a patent infringement ",O
Sentence: 5331,Both drugs are types of interferon ,O
Sentence: 5332,One analyst said sales of ,O
Sentence: 5332," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5332,had already cut into ,O
Sentence: 5332," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5332,market share ,O
Sentence: 5333,BioVest ,O
Sentence: 5333," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5333,'s analyst ,O
Sentence: 5333," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5333,"said , ",O
Sentence: 5333," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5333,sales are losing share like mad ... my understanding of the marketplace is that they 're below expectations ,O
Sentence: 5334,He added ,O
Sentence: 5334," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5334,reported its sales of inventory to ,O
Sentence: 5334," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5334,was down ,O
Sentence: 5335,Chiron makes ,O
Sentence: 5335," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5335,; ,O
Sentence: 5335," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5335,"markets it , he said ",O
Sentence: 5336,"Biogen , in its ",O
Sentence: 5336," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5336,"quarterly report for the period ending June 30 , said it had earned $ 6.1 million from ",O
Sentence: 5336," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5336,sales during the drugs first six weeks on the market ,O
Sentence: 5337,When it approved ,O
Sentence: 5337," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5337,"in May , the ",O
Sentence: 5337," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5337,said both ,O
Sentence: 5337," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5337,'s product and ,O
Sentence: 5337," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5337,were developed under the incentives of the ,O
Sentence: 5337," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5337,which provides seven years of marketing exclusivity for products that treat rare diseases ,O
Sentence: 5338,Avonex has been allowed to enter the market because it differs from interferon beta-1b ( ,O
Sentence: 5338," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5338,) .. ,O
Sentence: 5339,the ,O
Sentence: 5339," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5339,said ,O
Sentence: 5340,"Now , ",O
Sentence: 5340," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5340,District Judge ,O
Sentence: 5340," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5340,has ordered the chief counsel for ,O
Sentence: 5340," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5340,", ",O
Sentence: 5340," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5340,", and ",O
Sentence: 5340," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5340,", his counterpart at ",O
Sentence: 5340," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5340,be deposed about a May 21 meeting the two men attended to help him determine whether the lawsuit filed by ,O
Sentence: 5340," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5340,against ,O
Sentence: 5340," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5340,should be heard in ,O
Sentence: 5340," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5341," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5341,filed a lawsuit against ,O
Sentence: 5341," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5341,in ,O
Sentence: 5341," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5341,in ,O
Sentence: 5341," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5341,", ",O
Sentence: 5341," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5341,"in July , but ",O
Sentence: 5341," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5341,had already filed a suit against ,O
Sentence: 5341," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5341,in ,O
Sentence: 5341," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5341,in May ,O
Sentence: 5342,Wolf ordered the depositions to determine if he or ,O
Sentence: 5342," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5342,District Judge ,O
Sentence: 5342," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5342,of ,O
Sentence: 5342," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5342,should preside over the case ,O
Sentence: 5343,-DOCSTART- ,O
Sentence: 5343," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5343,balances at ,O
Sentence: 5343," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5343,rose on Aug 27 ,O
Sentence: 5344,WASHINGTON 1996-08-28 ,O
Sentence: 5344," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5344,balances at ,O
Sentence: 5344," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5344,based on ,O
Sentence: 5344," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5344,'s latest budget statement ,O
Sentence: 5345,( BILLIONS OF DLRS ) Aug 27 Aug 26 ,O
Sentence: 5345," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5345,"acct 5.208 4.425 Tax / loan note acct 14.828 15.687 Cash balance 20.036 20.112 --- Total public debt , subject to limit 5,124.053 5,122.084 -DOCSTART- ",O
Sentence: 5345," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5345,copper ends higher after late recovery ,O
Sentence: 5346,NEW ,O
Sentence: 5346," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5346,1996-08-28 ,O
Sentence: 5346," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5346,"copper ended higher after a late , modest recovery dragged the market from the lows , but traders shrugged-off an imminent strike at ",O
Sentence: 5346," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5346,'s ,O
Sentence: 5346," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5346,mine in ,O
Sentence: 5346," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5347," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5347,market was also waiting for Friday 's ,O
Sentence: 5347," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5347,stock report which will include figures delayed from Tuesday because of the ,O
Sentence: 5347," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5347,public holiday on Monday when the ,O
Sentence: 5347," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5347,was closed ,O
Sentence: 5348,"We are in the late stages of the weaker period of the market , and as we get to the post ",O
Sentence: 5348," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5348,"market we will start to see more consumer interest and the demand side of the market will start to firm prices up , said ",O
Sentence: 5348," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5348,of ,O
Sentence: 5348," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5349," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5349,"settled 0.35 cent higher at 90.20 cents , traded 90.50 to 89.40 cents ",O
Sentence: 5350,September went out 0.05 cent lower at 91.05 ,O
Sentence: 5351,The August contract expired at 0.85 cent down at 90.85 cents ,O
Sentence: 5352,"Volume was estimated at 8,000 lots ",O
Sentence: 5353,Workers at ,O
Sentence: 5353," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5353,"voted to strike from Saturday , and it was not clear when further talks between the unions and management would take place ",O
Sentence: 5354,"Salvador is a small facility , and the prospects are that if there will be a strike , it will not be a long strike , ",O
Sentence: 5354," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5354,said ,O
Sentence: 5355,-- ,O
Sentence: 5355," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5355,", ",O
Sentence: 5355," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5355,212-859-1646 -DOCSTART- ,O
Sentence: 5355," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5355,copper service center shipments stable - ,O
Sentence: 5355," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5356," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5356," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5356,1996-08-28 Average daily shipments from ,O
Sentence: 5356," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5356,"copper service centers in July fell three percent from the previous month , but were higher than in July 1995 , the ",O
Sentence: 5356," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5356,reported ,O
Sentence: 5357,"July was still above the historic average for that month , the ",O
Sentence: 5357," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5357,said ,O
Sentence: 5358,"In the first seven months of 1996 , shipments of copper sheet , coil and strip were 2.2 percent ahead of the same period last year ",O
Sentence: 5359,"Alloy shipments , however , were 7.5 percent down ",O
Sentence: 5360,"Several service centers indicated that while their volume of orders remains constant , the size-per-order continues to be smaller than what was realised during the first five months of the year , the ",O
Sentence: 5360," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5360,said ,O
Sentence: 5361,Service centers continued to lower their inventories in July when total copper stocks were off two percent and alloy products down 1.9 percent ,O
Sentence: 5362,-- ,O
Sentence: 5362," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5362,212-859-1646 -DOCSTART- ,O
Sentence: 5362," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5362,ups qrtly dividenD ,O
Sentence: 5363,"HARLEYSVILLE , ",O
Sentence: 5363," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5364," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5364,Quarterly Latest Prior Amount $ 0.21 $ 0.19 Pay Sept 30 Record Sept 16 -DOCSTART- ,O
Sentence: 5364," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5364,'s ,O
Sentence: 5364," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5364,buys ,O
Sentence: 5364," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5364,", ",O
Sentence: 5364," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5364,crude for Oct ,O
Sentence: 5365,NEW ,O
Sentence: 5365," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5365,1996-08-28 ,O
Sentence: 5365," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5365,'s state oil company ,O
Sentence: 5365," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5365,( ,O
Sentence: 5365," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5365,) bought a second spot cargo of ,O
Sentence: 5365," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5365,and nearly one million barrels of ,O
Sentence: 5365," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5365,"in a recent tender , traders said Wednesday ",O
Sentence: 5366,"A 400,000 barrel cargo of ",O
Sentence: 5366," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5366,"and 960,000 barrels of ",O
Sentence: 5366," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5366," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5366,"was awarded in a tender for Oct 15-18 late last week , but price information remains vague ",O
Sentence: 5367,The ,O
Sentence: 5367," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5367,"will be supplied by the same seller at a small premium to formula , a trade source said , referring to the first October cargo sold two weeks ago at ",O
Sentence: 5367," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5367,'s sale formula plus five cents fob ,O
Sentence: 5368,Escravos was sold on a ,O
Sentence: 5368," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5368,"related basis , with premiums for the light grade seen in the low 50-cent range ",O
Sentence: 5369,The next purchase tender from ,O
Sentence: 5369," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5369,"is expected for late October or early November crude , traders said ",O
Sentence: 5370,-- ,O
Sentence: 5370," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5370,", ",O
Sentence: 5370," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5370,+1 212 859 1620 -DOCSTART- ,O
Sentence: 5370," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 5370,historical calendar - September 4 ,O
Sentence: 5371,LONDON 1996-08-28 Following are some of the major events to have occurred on September 4 in history ,O
Sentence: 5372,1241 - ,O
Sentence: 5372," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5372,", King of ",O
Sentence: 5372," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5372,", born ",O
Sentence: 5373,"King from 1249-1286 , he consolidated royal power , leaving ",O
Sentence: 5373," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5373,united and independent ,O
Sentence: 5374,1260 - The ,O
Sentence: 5374," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5374,retook the city of ,O
Sentence: 5374," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5374,from the ,O
Sentence: 5374," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5374,at the battle of ,O
Sentence: 5374," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5375," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5375,- ,O
Sentence: 5375," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5375,born ,O
Sentence: 5376,"He was a politician , one of the first ",O
Sentence: 5376," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5376,romantic writers and ambassador to the ,O
Sentence: 5376," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5376,court ,O
Sentence: 5377,He wrote ,O
Sentence: 5377," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5377,", a seminal work in the ",O
Sentence: 5377," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5377,romantic movement and a famous autobiography ,O
Sentence: 5377," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5378," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5378,- ,O
Sentence: 5378," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5378,was founded by ,O
Sentence: 5378," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5378,settlers and named ,O
Sentence: 5378," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5378,( ,O
Sentence: 5378," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5378,) ,O
Sentence: 5379,1824 - ,O
Sentence: 5379," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5379,born ,O
Sentence: 5380,"Austrian composer and organist , he wrote nine symphonies on a huge scale and three grand masses in the romantic tradition ",O
Sentence: 5381,1870 - In ,O
Sentence: 5381," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5381,", the ",O
Sentence: 5381," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5381,was ended and ,O
Sentence: 5381," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5381,was deposed after his surrender two days earlier in the ,O
Sentence: 5381," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5381,war ,O
Sentence: 5382,1886 - At ,O
Sentence: 5382," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5382,in ,O
Sentence: 5382," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5382,", ",O
Sentence: 5382," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5382,", Apache chief and leader of the last great ",O
Sentence: 5382," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5382,rebellion finally surrendered to General ,O
Sentence: 5382," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5383," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5383,- Prolific ,O
Sentence: 5383," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5383,modernist composer ,O
Sentence: 5383," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5383,born ,O
Sentence: 5384,He wrote a jazz ballet ,O
Sentence: 5384," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5384,and scores for many films including an early version of ,O
Sentence: 5384," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5385," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5385,- German-born ,O
Sentence: 5385," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5385,biologist ,O
Sentence: 5385," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5385,born ,O
Sentence: 5386,Winner of the 1969 ,O
Sentence: 5386," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5386,for physiology or medicine for work on the genetic structure of viruses that infect bacteria ,O
Sentence: 5387,1907 - ,O
Sentence: 5387," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5387,", ",O
Sentence: 5387," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5387,composer best known for his ,O
Sentence: 5387," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 5387,"and his Piano Concerto , died in ",O
Sentence: 5387," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5388," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5388,- ,O
Sentence: 5388," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 5388,film director ,O
Sentence: 5388," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 5388,born ,O
Sentence: 5389,Best known for his films ,O
